Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
4:39 AM 2022-10-19,55.2 °F,53.8 °F,95 %,,0.1 mph,0.3 mph,30.08 in,0.00 in,0.00 in,0,0 w/m² 
4:44 AM 2022-10-19,55.5 °F,54.0 °F,95 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
4:49 AM 2022-10-19,55.1 °F,53.7 °F,95 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
4:54 AM 2022-10-19,55.3 °F,53.9 °F,95 %,North,0.0 mph,0.0 mph,30.08 in,0.00 in,0.00 in,0,0 w/m² 
4:59 AM 2022-10-19,55.6 °F,54.1 °F,95 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
5:04 AM 2022-10-19,55.2 °F,53.7 °F,95 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
5:09 AM 2022-10-19,54.5 °F,53.2 °F,95 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
5:14 AM 2022-10-19,54.9 °F,53.4 °F,95 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
5:19 AM 2022-10-19,54.3 °F,52.9 °F,95 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
5:24 AM 2022-10-19,54.2 °F,53.1 °F,96 %,North,0.0 mph,0.0 mph,30.08 in,0.00 in,0.00 in,0,0 w/m² 
5:29 AM 2022-10-19,54.5 °F,53.3 °F,96 %,North,0.0 mph,0.0 mph,30.08 in,0.00 in,0.00 in,0,0 w/m² 
5:34 AM 2022-10-19,54.4 °F,53.3 °F,96 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
5:39 AM 2022-10-19,54.3 °F,53.2 °F,96 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
5:44 AM 2022-10-19,54.4 °F,53.3 °F,96 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
5:49 AM 2022-10-19,54.2 °F,53.1 °F,96 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
5:54 AM 2022-10-19,54.5 °F,53.4 °F,96 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
5:59 AM 2022-10-19,54.2 °F,53.1 °F,96 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
6:04 AM 2022-10-19,54.0 °F,52.9 °F,96 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
6:09 AM 2022-10-19,54.0 °F,52.9 °F,96 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
6:14 AM 2022-10-19,53.7 °F,52.6 °F,96 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
6:19 AM 2022-10-19,53.7 °F,52.6 °F,96 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
6:24 AM 2022-10-19,53.9 °F,52.8 °F,96 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
6:29 AM 2022-10-19,53.8 °F,52.7 °F,96 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
6:34 AM 2022-10-19,53.8 °F,52.7 °F,96 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
6:39 AM 2022-10-19,53.8 °F,52.8 °F,96 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
6:44 AM 2022-10-19,53.8 °F,52.7 °F,96 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
6:49 AM 2022-10-19,53.6 °F,52.8 °F,97 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
6:54 AM 2022-10-19,53.5 °F,52.8 °F,97 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
6:59 AM 2022-10-19,53.4 °F,52.7 °F,97 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
7:04 AM 2022-10-19,53.4 °F,52.7 °F,97 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
7:09 AM 2022-10-19,53.6 °F,52.9 °F,97 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
7:14 AM 2022-10-19,53.3 °F,52.6 °F,97 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
7:19 AM 2022-10-19,53.2 °F,52.4 °F,97 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
7:24 AM 2022-10-19,52.9 °F,52.2 °F,97 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
7:29 AM 2022-10-19,53.2 °F,52.5 °F,97 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
7:34 AM 2022-10-19,53.5 °F,52.8 °F,97 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
7:39 AM 2022-10-19,53.2 °F,52.5 °F,97 %,,0.0 mph,0.1 mph,30.07 in,0.00 in,0.00 in,0,0 w/m² 
7:44 AM 2022-10-19,53.1 °F,52.3 °F,97 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,1.2 w/m² 
7:49 AM 2022-10-19,53.0 °F,52.2 °F,97 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,3.8 w/m² 
7:54 AM 2022-10-19,53.1 °F,52.3 °F,97 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,5.6 w/m² 
7:59 AM 2022-10-19,53.1 °F,52.4 °F,97 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,8.2 w/m² 
8:04 AM 2022-10-19,53.2 °F,52.5 °F,97 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,11.3 w/m² 
8:09 AM 2022-10-19,53.4 °F,52.7 °F,97 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,13.3 w/m² 
8:14 AM 2022-10-19,53.6 °F,52.8 °F,97 %,North,0.0 mph,0.0 mph,30.06 in,0.00 in,0.00 in,0,16.9 w/m² 
8:19 AM 2022-10-19,53.4 °F,52.7 °F,97 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,19.9 w/m² 
8:24 AM 2022-10-19,53.7 °F,53.0 °F,97 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,23.9 w/m² 
8:29 AM 2022-10-19,53.8 °F,53.1 °F,97 %,North,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,26.8 w/m² 
8:34 AM 2022-10-19,54.3 °F,53.6 °F,97 %,,0.0 mph,0.0 mph,30.07 in,0.00 in,0.00 in,0,30.3 w/m² 
8:39 AM 2022-10-19,55.2 °F,54.5 °F,97 %,NNW,0.4 mph,1.0 mph,30.07 in,0.00 in,0.00 in,0,33.8 w/m² 
8:44 AM 2022-10-19,56.0 °F,55.1 °F,97 %,NNW,0.1 mph,0.3 mph,30.07 in,0.00 in,0.00 in,0,35.5 w/m² 
8:49 AM 2022-10-19,56.4 °F,55.3 °F,96 %,NNW,0.1 mph,0.4 mph,30.07 in,0.00 in,0.00 in,0,37.2 w/m² 
8:54 AM 2022-10-19,57.4 °F,56.4 °F,96 %,NNW,0.0 mph,0.0 mph,30.08 in,0.00 in,0.00 in,0,40.2 w/m² 
8:59 AM 2022-10-19,57.9 °F,56.6 °F,95 %,North,0.0 mph,0.1 mph,30.08 in,0.00 in,0.00 in,0,42.9 w/m² 
9:04 AM 2022-10-19,58.5 °F,56.8 °F,94 %,North,0.0 mph,0.0 mph,30.08 in,0.00 in,0.00 in,0,45 w/m² 
9:09 AM 2022-10-19,58.4 °F,56.3 °F,93 %,,0.5 mph,1.0 mph,30.08 in,0.00 in,0.00 in,0,49.8 w/m² 
9:14 AM 2022-10-19,59.0 °F,56.3 °F,91 %,NNW,0.9 mph,1.4 mph,30.08 in,0.00 in,0.00 in,0,59.8 w/m² 
9:19 AM 2022-10-19,59.7 °F,55.8 °F,87 %,NNW,0.7 mph,1.2 mph,30.08 in,0.00 in,0.00 in,0,64.6 w/m² 
9:24 AM 2022-10-19,60.8 °F,55.8 °F,84 %,,0.1 mph,0.3 mph,30.08 in,0.00 in,0.00 in,0,69.4 w/m² 
9:29 AM 2022-10-19,62.7 °F,55.9 °F,79 %,NNE,0.1 mph,0.4 mph,30.08 in,0.00 in,0.00 in,0,74.1 w/m² 
9:34 AM 2022-10-19,62.5 °F,55.9 °F,79 %,NE,0.4 mph,0.7 mph,30.09 in,0.00 in,0.00 in,0,81.5 w/m² 
9:39 AM 2022-10-19,62.2 °F,55.7 °F,79 %,ENE,0.5 mph,0.7 mph,30.09 in,0.00 in,0.00 in,0,93.6 w/m² 
9:44 AM 2022-10-19,62.6 °F,55.8 °F,78 %,ENE,0.2 mph,0.5 mph,30.09 in,0.00 in,0.00 in,1,111.8 w/m² 
9:49 AM 2022-10-19,62.7 °F,55.6 °F,78 %,ENE,0.2 mph,0.6 mph,30.09 in,0.00 in,0.00 in,1,127.1 w/m² 
9:54 AM 2022-10-19,63.3 °F,55.8 °F,77 %,ENE,0.1 mph,0.3 mph,30.09 in,0.00 in,0.00 in,1,149.6 w/m² 
9:59 AM 2022-10-19,63.6 °F,56.1 °F,77 %,ENE,0.1 mph,0.4 mph,30.08 in,0.00 in,0.00 in,1,153.9 w/m² 
10:04 AM 2022-10-19,64.3 °F,55.8 °F,74 %,ENE,0.0 mph,0.0 mph,30.09 in,0.00 in,0.00 in,1,157.8 w/m² 
10:09 AM 2022-10-19,66.6 °F,55.9 °F,68 %,ENE,0.0 mph,0.0 mph,30.09 in,0.00 in,0.00 in,1,145.7 w/m² 
10:14 AM 2022-10-19,66.5 °F,56.0 °F,69 %,ENE,0.2 mph,0.5 mph,30.09 in,0.00 in,0.00 in,1,99.3 w/m² 
10:19 AM 2022-10-19,65.7 °F,55.9 °F,71 %,East,0.5 mph,0.7 mph,30.08 in,0.00 in,0.00 in,1,166.1 w/m² 
10:24 AM 2022-10-19,67.1 °F,56.1 °F,68 %,East,0.0 mph,0.2 mph,30.08 in,0.00 in,0.00 in,0,82 w/m² 
10:29 AM 2022-10-19,67.6 °F,56.4 °F,68 %,ESE,0.8 mph,1.2 mph,30.08 in,0.00 in,0.00 in,2,254.6 w/m² 
10:34 AM 2022-10-19,67.1 °F,56.0 °F,68 %,ESE,0.4 mph,0.9 mph,30.08 in,0.00 in,0.00 in,2,227.3 w/m² 
10:39 AM 2022-10-19,67.8 °F,56.4 °F,67 %,NE,0.0 mph,0.0 mph,30.08 in,0.00 in,0.00 in,2,246.8 w/m² 
10:44 AM 2022-10-19,69.4 °F,56.6 °F,64 %,NE,0.0 mph,0.1 mph,30.08 in,0.00 in,0.00 in,2,260.2 w/m² 
10:49 AM 2022-10-19,69.4 °F,56.8 °F,64 %,South,0.5 mph,0.7 mph,30.08 in,0.00 in,0.00 in,2,259.4 w/m² 
10:54 AM 2022-10-19,68.5 °F,56.7 °F,66 %,ESE,0.9 mph,1.3 mph,30.07 in,0.00 in,0.00 in,2,244.2 w/m² 
10:59 AM 2022-10-19,69.5 °F,56.5 °F,63 %,ENE,0.0 mph,0.0 mph,30.08 in,0.00 in,0.00 in,2,270.2 w/m² 
11:04 AM 2022-10-19,69.4 °F,56.6 °F,64 %,ESE,1.3 mph,1.7 mph,30.08 in,0.00 in,0.00 in,2,288.8 w/m² 
11:09 AM 2022-10-19,68.0 °F,56.0 °F,65 %,SE,1.7 mph,2.1 mph,30.07 in,0.00 in,0.00 in,2,283.2 w/m² 
11:14 AM 2022-10-19,68.5 °F,56.2 °F,65 %,ENE,0.5 mph,0.9 mph,30.07 in,0.00 in,0.00 in,2,282.4 w/m² 
11:19 AM 2022-10-19,69.0 °F,56.6 °F,65 %,ENE,1.0 mph,1.3 mph,30.08 in,0.00 in,0.00 in,2,294.5 w/m² 
11:24 AM 2022-10-19,68.6 °F,56.2 °F,65 %,East,0.6 mph,1.0 mph,30.08 in,0.00 in,0.00 in,2,300.1 w/m² 
11:29 AM 2022-10-19,68.9 °F,56.3 °F,64 %,SE,1.3 mph,1.7 mph,30.08 in,0.00 in,0.00 in,3,310.6 w/m² 
11:34 AM 2022-10-19,69.4 °F,56.3 °F,63 %,ESE,0.5 mph,0.8 mph,30.08 in,0.00 in,0.00 in,3,344.4 w/m² 
11:39 AM 2022-10-19,69.7 °F,56.2 °F,62 %,East,0.1 mph,0.2 mph,30.08 in,0.00 in,0.00 in,3,353.1 w/m² 
11:44 AM 2022-10-19,70.5 °F,56.5 °F,61 %,ESE,0.4 mph,0.7 mph,30.07 in,0.00 in,0.00 in,3,352.2 w/m² 
11:49 AM 2022-10-19,69.6 °F,56.9 °F,64 %,ESE,2.1 mph,2.6 mph,30.07 in,0.00 in,0.00 in,3,357.8 w/m² 
11:54 AM 2022-10-19,69.1 °F,56.2 °F,64 %,ESE,0.6 mph,0.8 mph,30.07 in,0.00 in,0.00 in,3,324.9 w/m² 
11:59 AM 2022-10-19,70.3 °F,56.7 °F,62 %,NE,0.3 mph,0.5 mph,30.08 in,0.00 in,0.00 in,3,330.5 w/m² 
12:04 PM 2022-10-19,70.2 °F,56.4 °F,62 %,ENE,0.5 mph,1.0 mph,30.08 in,0.00 in,0.00 in,3,348.3 w/m² 
12:09 PM 2022-10-19,71.0 °F,56.8 °F,61 %,South,1.9 mph,3.1 mph,30.07 in,0.00 in,0.00 in,3,360.4 w/m² 
12:14 PM 2022-10-19,70.7 °F,57.0 °F,62 %,SE,2.8 mph,3.4 mph,30.07 in,0.00 in,0.00 in,3,374.7 w/m² 
12:19 PM 2022-10-19,70.3 °F,56.5 °F,62 %,SE,1.8 mph,2.2 mph,30.07 in,0.00 in,0.00 in,3,398.2 w/m² 
12:24 PM 2022-10-19,70.6 °F,56.8 °F,62 %,SSE,2.4 mph,3.1 mph,30.07 in,0.00 in,0.00 in,3,365.2 w/m² 
12:29 PM 2022-10-19,70.5 °F,56.6 °F,61 %,ESE,1.2 mph,1.5 mph,30.07 in,0.00 in,0.00 in,3,363.5 w/m² 
12:34 PM 2022-10-19,70.8 °F,57.0 °F,62 %,SE,2.3 mph,3.0 mph,30.07 in,0.00 in,0.00 in,3,360.9 w/m² 
12:39 PM 2022-10-19,70.8 °F,56.9 °F,62 %,SE,3.3 mph,3.8 mph,30.07 in,0.00 in,0.00 in,3,375.2 w/m² 
12:44 PM 2022-10-19,70.9 °F,56.7 °F,61 %,East,0.9 mph,1.2 mph,30.07 in,0.00 in,0.00 in,3,376.9 w/m² 
12:49 PM 2022-10-19,71.8 °F,56.6 °F,59 %,ENE,0.7 mph,1.3 mph,30.07 in,0.00 in,0.00 in,3,362.1 w/m² 
12:54 PM 2022-10-19,71.6 °F,57.4 °F,61 %,SE,3.1 mph,3.7 mph,30.07 in,0.00 in,0.00 in,3,375.6 w/m² 
12:59 PM 2022-10-19,71.3 °F,56.7 °F,60 %,East,1.9 mph,2.3 mph,30.06 in,0.00 in,0.00 in,3,406.9 w/m² 
1:04 PM 2022-10-19,71.7 °F,56.8 °F,59 %,ESE,0.4 mph,0.6 mph,30.07 in,0.00 in,0.00 in,4,416.4 w/m² 
1:09 PM 2022-10-19,72.1 °F,57.1 °F,59 %,SE,1.4 mph,1.8 mph,30.06 in,0.00 in,0.00 in,3,405.5 w/m² 
1:14 PM 2022-10-19,71.9 °F,56.8 °F,59 %,SE,1.3 mph,1.8 mph,30.06 in,0.00 in,0.00 in,3,406.9 w/m² 
1:19 PM 2022-10-19,72.0 °F,56.8 °F,59 %,SE,2.3 mph,2.8 mph,30.06 in,0.00 in,0.00 in,3,399.4 w/m² 
1:24 PM 2022-10-19,72.4 °F,56.7 °F,58 %,NNE,0.1 mph,0.2 mph,30.06 in,0.00 in,0.00 in,3,351.7 w/m² 
1:29 PM 2022-10-19,73.2 °F,57.3 °F,57 %,ENE,0.4 mph,0.7 mph,30.05 in,0.00 in,0.00 in,3,395.1 w/m² 
1:34 PM 2022-10-19,72.8 °F,57.5 °F,59 %,ESE,1.9 mph,2.3 mph,30.06 in,0.00 in,0.00 in,3,396 w/m² 
1:39 PM 2022-10-19,72.7 °F,57.1 °F,58 %,SSE,1.9 mph,2.2 mph,30.05 in,0.00 in,0.00 in,3,395.6 w/m² 
1:44 PM 2022-10-19,73.1 °F,57.1 °F,57 %,East,0.3 mph,0.4 mph,30.05 in,0.00 in,0.00 in,4,417.7 w/m² 
1:49 PM 2022-10-19,73.2 °F,57.3 °F,57 %,ESE,1.4 mph,1.9 mph,30.05 in,0.00 in,0.00 in,4,415.1 w/m² 
1:54 PM 2022-10-19,73.3 °F,57.4 °F,57 %,SE,2.5 mph,3.3 mph,30.05 in,0.00 in,0.00 in,4,432.9 w/m² 
1:59 PM 2022-10-19,73.1 °F,56.9 °F,57 %,SE,2.2 mph,2.8 mph,30.05 in,0.00 in,0.00 in,4,433.3 w/m² 
2:04 PM 2022-10-19,73.3 °F,57.1 °F,57 %,SE,2.5 mph,3.1 mph,30.04 in,0.00 in,0.00 in,3,383.4 w/m² 
2:09 PM 2022-10-19,73.2 °F,56.7 °F,56 %,ESE,0.3 mph,0.5 mph,30.04 in,0.00 in,0.00 in,3,355.6 w/m² 
2:14 PM 2022-10-19,73.4 °F,57.2 °F,57 %,ESE,1.6 mph,2.1 mph,30.04 in,0.00 in,0.00 in,3,352.6 w/m² 
2:19 PM 2022-10-19,73.5 °F,57.3 °F,57 %,South,2.5 mph,3.3 mph,30.04 in,0.00 in,0.00 in,3,341 w/m² 
2:24 PM 2022-10-19,74.4 °F,57.2 °F,55 %,NNW,0.6 mph,1.0 mph,30.03 in,0.00 in,0.00 in,3,310.1 w/m² 
2:29 PM 2022-10-19,74.7 °F,57.6 °F,55 %,ENE,1.5 mph,2.0 mph,30.03 in,0.00 in,0.00 in,3,340.1 w/m² 
2:34 PM 2022-10-19,74.2 °F,57.4 °F,56 %,SSE,2.9 mph,3.8 mph,30.02 in,0.00 in,0.00 in,3,355.6 w/m² 
2:39 PM 2022-10-19,74.0 °F,57.1 °F,55 %,SE,1.1 mph,1.4 mph,30.02 in,0.00 in,0.00 in,3,347 w/m² 
2:44 PM 2022-10-19,74.5 °F,57.2 °F,55 %,SW,0.7 mph,1.0 mph,30.02 in,0.00 in,0.00 in,3,348.3 w/m² 
2:49 PM 2022-10-19,74.8 °F,57.5 °F,55 %,WNW,0.9 mph,1.1 mph,30.02 in,0.00 in,0.00 in,3,326.6 w/m² 
2:54 PM 2022-10-19,74.7 °F,57.6 °F,55 %,SE,1.6 mph,2.0 mph,30.02 in,0.00 in,0.00 in,2,278.1 w/m² 
2:59 PM 2022-10-19,74.2 °F,57.4 °F,56 %,ESE,2.6 mph,3.1 mph,30.02 in,0.00 in,0.00 in,2,273.7 w/m² 
3:04 PM 2022-10-19,74.1 °F,57.5 °F,56 %,ESE,3.1 mph,3.7 mph,30.01 in,0.00 in,0.00 in,2,282.8 w/m² 
3:09 PM 2022-10-19,74.1 °F,57.1 °F,55 %,East,1.0 mph,1.4 mph,30.02 in,0.00 in,0.00 in,2,273.7 w/m² 
3:14 PM 2022-10-19,74.7 °F,57.3 °F,55 %,SE,0.8 mph,1.3 mph,30.02 in,0.00 in,0.00 in,2,268 w/m² 
3:19 PM 2022-10-19,75.2 °F,57.4 °F,54 %,NNW,0.8 mph,1.2 mph,30.01 in,0.00 in,0.00 in,2,268 w/m² 
3:24 PM 2022-10-19,75.4 °F,57.6 °F,54 %,NNE,0.6 mph,0.8 mph,30.01 in,0.00 in,0.00 in,2,256.3 w/m² 
3:29 PM 2022-10-19,75.5 °F,57.3 °F,53 %,WNW,0.1 mph,0.4 mph,30.01 in,0.00 in,0.00 in,2,253.7 w/m² 
3:34 PM 2022-10-19,76.8 °F,57.8 °F,52 %,NNW,0.0 mph,0.2 mph,30.01 in,0.00 in,0.00 in,2,228.1 w/m² 
3:39 PM 2022-10-19,76.6 °F,58.1 °F,53 %,SE,1.2 mph,1.7 mph,30.01 in,0.00 in,0.00 in,2,234.1 w/m² 
3:44 PM 2022-10-19,75.4 °F,58.0 °F,55 %,ESE,1.2 mph,1.5 mph,30.01 in,0.00 in,0.00 in,1,201.6 w/m² 
3:49 PM 2022-10-19,75.0 °F,57.8 °F,55 %,SE,1.5 mph,1.9 mph,30.01 in,0.00 in,0.00 in,2,208.6 w/m² 
3:54 PM 2022-10-19,75.1 °F,57.9 °F,55 %,SE,1.7 mph,2.1 mph,30.01 in,0.00 in,0.00 in,2,210.3 w/m² 
3:59 PM 2022-10-19,74.7 °F,58.0 °F,56 %,ESE,1.9 mph,2.2 mph,30.01 in,0.00 in,0.00 in,1,190.4 w/m² 
4:04 PM 2022-10-19,74.8 °F,58.1 °F,56 %,SE,1.6 mph,2.0 mph,30.01 in,0.00 in,0.00 in,1,187.3 w/m² 
4:09 PM 2022-10-19,74.8 °F,57.8 °F,55 %,SE,1.4 mph,1.8 mph,30.01 in,0.00 in,0.00 in,1,174.3 w/m² 
4:14 PM 2022-10-19,75.8 °F,57.9 °F,54 %,WNW,0.6 mph,1.0 mph,30.01 in,0.00 in,0.00 in,1,156.1 w/m² 
4:19 PM 2022-10-19,76.7 °F,58.0 °F,52 %,NE,0.0 mph,0.0 mph,30.00 in,0.00 in,0.00 in,1,146.6 w/m² 
4:24 PM 2022-10-19,76.2 °F,58.5 °F,54 %,ESE,0.5 mph,0.9 mph,30.00 in,0.00 in,0.00 in,1,131.9 w/m² 
4:29 PM 2022-10-19,75.5 °F,58.0 °F,55 %,SE,1.5 mph,1.9 mph,30.00 in,0.00 in,0.00 in,1,113.7 w/m² 
4:34 PM 2022-10-19,74.8 °F,57.4 °F,55 %,ESE,3.2 mph,3.9 mph,30.00 in,0.00 in,0.00 in,1,129.2 w/m² 
4:39 PM 2022-10-19,74.6 °F,57.3 °F,55 %,ESE,3.3 mph,3.8 mph,30.00 in,0.00 in,0.00 in,1,123.6 w/m² 
4:44 PM 2022-10-19,74.5 °F,57.6 °F,56 %,East,3.1 mph,3.5 mph,30.00 in,0.00 in,0.00 in,1,119.6 w/m² 
4:49 PM 2022-10-19,74.5 °F,58.2 °F,57 %,East,2.3 mph,2.9 mph,30.00 in,0.00 in,0.00 in,1,117.9 w/m² 
4:54 PM 2022-10-19,74.5 °F,58.1 °F,57 %,SE,2.3 mph,2.9 mph,30.00 in,0.00 in,0.00 in,1,107 w/m² 
4:59 PM 2022-10-19,74.4 °F,57.8 °F,56 %,ESE,2.3 mph,2.6 mph,29.99 in,0.00 in,0.00 in,0,93.6 w/m² 
5:04 PM 2022-10-19,74.2 °F,58.3 °F,58 %,SE,3.1 mph,3.6 mph,29.99 in,0.00 in,0.00 in,0,67.7 w/m² 
5:09 PM 2022-10-19,74.1 °F,58.3 °F,58 %,SE,2.0 mph,2.6 mph,30.00 in,0.00 in,0.00 in,0,62.9 w/m² 
5:14 PM 2022-10-19,74.3 °F,57.9 °F,57 %,SE,1.2 mph,1.8 mph,30.00 in,0.00 in,0.00 in,0,59.3 w/m² 
5:19 PM 2022-10-19,74.1 °F,58.0 °F,57 %,SSE,1.5 mph,1.9 mph,29.99 in,0.00 in,0.00 in,0,47.7 w/m² 
5:24 PM 2022-10-19,73.9 °F,58.2 °F,58 %,SE,2.0 mph,2.3 mph,29.99 in,0.00 in,0.00 in,0,44.7 w/m² 
5:29 PM 2022-10-19,73.7 °F,58.2 °F,58 %,SE,1.7 mph,2.1 mph,29.99 in,0.00 in,0.00 in,0,39 w/m² 
5:34 PM 2022-10-19,73.6 °F,58.0 °F,58 %,SSE,2.1 mph,2.6 mph,29.99 in,0.00 in,0.00 in,0,32.9 w/m² 
5:39 PM 2022-10-19,73.4 °F,57.9 °F,58 %,SE,1.9 mph,2.2 mph,29.99 in,0.00 in,0.00 in,0,29.9 w/m² 
5:44 PM 2022-10-19,73.0 °F,58.3 °F,60 %,SE,1.0 mph,1.3 mph,29.99 in,0.00 in,0.00 in,0,27.7 w/m² 
5:49 PM 2022-10-19,72.8 °F,58.2 °F,60 %,ESE,0.4 mph,0.8 mph,29.99 in,0.00 in,0.00 in,0,24.2 w/m² 
5:54 PM 2022-10-19,72.6 °F,58.0 °F,60 %,East,0.2 mph,0.5 mph,29.99 in,0.00 in,0.00 in,0,20.3 w/m² 
5:59 PM 2022-10-19,72.4 °F,58.0 °F,61 %,East,0.0 mph,0.1 mph,29.99 in,0.00 in,0.00 in,0,18.1 w/m² 
6:04 PM 2022-10-19,72.0 °F,57.8 °F,61 %,East,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0,14.3 w/m² 
6:09 PM 2022-10-19,71.5 °F,58.2 °F,63 %,North,0.5 mph,0.7 mph,29.99 in,0.00 in,0.00 in,0,13.3 w/m² 
6:14 PM 2022-10-19,70.8 °F,58.4 °F,65 %,NNE,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0,11.3 w/m² 
6:19 PM 2022-10-19,69.9 °F,58.6 °F,67 %,NNE,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0,8.2 w/m² 
6:24 PM 2022-10-19,69.2 °F,58.7 °F,69 %,NNE,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0,5.1 w/m² 
6:29 PM 2022-10-19,68.4 °F,58.7 °F,71 %,NNE,0.0 mph,0.1 mph,29.99 in,0.00 in,0.00 in,0,2.9 w/m² 
6:34 PM 2022-10-19,67.8 °F,58.4 °F,72 %,NNE,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0,0.4 w/m² 
6:39 PM 2022-10-19,67.9 °F,57.9 °F,70 %,NNE,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0,0 w/m² 
6:44 PM 2022-10-19,68.3 °F,57.8 °F,69 %,NNE,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0,0 w/m² 
6:49 PM 2022-10-19,67.8 °F,58.4 °F,72 %,NNE,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0,0 w/m² 
6:54 PM 2022-10-19,66.6 °F,58.3 °F,75 %,NNE,0.0 mph,0.0 mph,30.00 in,0.00 in,0.00 in,0,0 w/m² 
6:59 PM 2022-10-19,65.8 °F,58.0 °F,76 %,NNE,0.0 mph,0.0 mph,30.00 in,0.00 in,0.00 in,0,0 w/m² 
7:04 PM 2022-10-19,65.5 °F,57.7 °F,76 %,NNE,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0,0 w/m² 
7:09 PM 2022-10-19,65.0 °F,57.4 °F,76 %,NNE,0.0 mph,0.0 mph,30.00 in,0.00 in,0.00 in,0,0 w/m² 
7:14 PM 2022-10-19,64.7 °F,57.5 °F,77 %,NNE,0.0 mph,0.0 mph,30.00 in,0.00 in,0.00 in,0,0 w/m² 
7:19 PM 2022-10-19,64.2 °F,57.2 °F,78 %,NNE,0.0 mph,0.0 mph,29.99 in,0.00 in,0.00 in,0,0 w/m² 
7:24 PM 2022-10-19,64.0 °F,57.2 °F,79 %,NNE,0.0 mph,0.0 mph,30.00 in,0.00 in,0.00 in,0,0 w/m² 
